ds,y,T1,T2,probMeas1Prep0,readout_error
2024-02-27 19:38:28,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-27 19:39:59,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-27 21:40:20,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-27 23:40:40,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-28 01:41:00,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-28 03:41:21,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-28 05:41:40,0.3529411764705843,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.5714285714285636
2024-02-28 07:42:00,0.3529411764705688,0.40761988138871263,0.06136495144610521,0.5833333333333393,0.4761904761904785
2024-02-28 09:42:19,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 11:42:43,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 13:43:03,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 15:43:25,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 17:43:47,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 19:44:09,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 21:44:31,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-28 23:44:51,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 01:45:11,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 03:45:34,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 05:45:56,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 07:46:18,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 09:46:41,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 11:47:04,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 13:47:27,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 15:47:54,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 17:48:17,0.5294117647058769,0.3965009755544333,0.37785148849743644,0.833333333333333,0.6904761904761703
2024-02-29 19:48:40,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-02-29 21:49:02,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-02-29 23:49:26,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-03-01 01:49:46,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-03-01 03:50:10,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-03-01 05:50:35,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-03-01 07:50:56,0.5882352941176316,0.3965009755544333,0.37785148849743644,0.833333333333333,0.7380952380952128
2024-03-01 09:51:20,0.647058823529405,0.3965009755544333,0.37785148849743644,0.9583333333333219,0.9047619047618882
2024-03-01 11:51:40,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 13:52:00,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 15:52:25,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 17:52:48,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 19:53:13,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 21:53:33,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-01 23:53:53,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-02 01:54:15,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-02 03:54:39,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-02 05:55:03,0.647058823529405,0.49369148445862354,0.07228235926439064,0.5833333333333326,0.5952380952380851
2024-03-02 07:55:28,0.5882352941176405,0.4705363903329154,0.07228235926439064,0.7083333333333326,0.7619047619047339
2024-03-02 09:55:52,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 11:56:17,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 13:56:42,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 15:57:05,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 17:57:29,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 19:57:52,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 21:58:18,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-02 23:58:42,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-03 01:59:06,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-03 03:59:27,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
2024-03-03 05:59:49,0.5882352941176405,0.4705363903329154,0.3990445129032034,0.7083333333333326,0.7619047619047339
