ds,y,T1,T2,probMeas0Prep1,readout_error
2024-04-08 13:37:22,0.16666666666666607,0.5093330287719171,0.4538259240116522,0.7777777777777612,0.2093023255813944
2024-04-08 15:37:43,0.16666666666666607,0.5093330287719171,0.4538259240116522,0.7777777777777612,0.2093023255813944
2024-04-08 17:38:03,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.7777777777777755,0.3255813953488209
2024-04-08 19:38:24,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.7777777777777755,0.3255813953488209
2024-04-08 21:38:46,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333317,0.3488372093023324
2024-04-08 23:39:06,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333317,0.3488372093023324
2024-04-09 01:39:27,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333317,0.3488372093023324
2024-04-09 03:39:47,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333415,0.3720930232558177
2024-04-09 05:40:08,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333415,0.3720930232558177
2024-04-09 07:40:30,0.2333333333333436,0.5093330287719171,0.4538259240116522,0.8333333333333415,0.3720930232558177
2024-04-09 09:40:50,0.33333333333333703,0.5093330287719171,0.4538259240116522,0.7777777777777755,0.46511627906975894
2024-04-09 11:41:14,0.33333333333333703,0.5093330287719171,0.4538259240116522,0.7777777777777755,0.46511627906975894
2024-04-09 13:41:36,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.5555555555555611,0.41860465116278833
2024-04-09 15:41:56,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.5555555555555611,0.41860465116278833
2024-04-09 17:42:17,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.5555555555555611,0.41860465116278833
2024-04-09 19:42:37,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.5555555555555611,0.41860465116278833
2024-04-09 21:42:58,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-09 23:43:20,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 01:43:39,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 03:43:58,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 05:44:18,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 07:44:38,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 09:44:58,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 11:45:18,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 13:45:41,0.33333333333333703,0.41932863930746933,0.3402884968539941,0.6666666666666612,0.41860465116278833
2024-04-10 15:46:02,0.4999999999999978,0.5720359353414715,0.3402884968539941,0.22222222222221477,0.04651162790699681
2024-04-10 17:46:22,0.4999999999999978,0.5720359353414715,0.3402884968539941,0.22222222222221477,0.04651162790699681
2024-04-10 19:46:41,0.4999999999999978,0.5720359353414715,0.3402884968539941,0.22222222222221477,0.04651162790699681
2024-04-10 21:47:02,0.4999999999999978,0.5720359353414715,0.31673869707424185,0.22222222222221477,0.04651162790699681
2024-04-10 23:47:25,0.4999999999999978,0.5720359353414715,0.31673869707424185,0.22222222222221477,0.04651162790699681
2024-04-11 01:47:44,0.4999999999999978,0.5720359353414715,0.31673869707424185,0.22222222222221477,0.04651162790699681
2024-04-11 03:48:03,0.5333333333333274,0.5720359353414715,0.31673869707424185,0.22222222222221477,0.06976744186048212
2024-04-11 05:48:23,0.5333333333333274,0.5720359353414715,0.31673869707424185,0.22222222222221477,0.06976744186048212
2024-04-11 07:48:42,0.4333333333333367,0.7202882166273419,0.30685424218623636,0.7222222222222112,0.41860465116278833
2024-04-11 09:49:04,0.4333333333333367,0.7202882166273419,0.30685424218623636,0.7222222222222112,0.41860465116278833
