ds,y,T2,probMeas0Prep1,probMeas1Prep0,readout_error
2024-02-27 19:38:28,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-27 19:39:59,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-27 21:40:20,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-27 23:40:40,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 01:41:00,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 03:41:21,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 05:41:40,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 07:42:00,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 09:42:19,1.0,0.7028514267026582,0.0,0.23333333333333384,0.05050505050505594
2024-02-28 11:42:43,0.8555798341809222,0.43546468994457155,0.2500000000000051,0.16666666666666452,0.21212121212122192
2024-02-28 13:43:03,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-28 15:43:25,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-28 17:43:47,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-28 19:44:09,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-28 21:44:31,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-28 23:44:51,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 01:45:11,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 03:45:34,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 05:45:56,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 07:46:18,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 09:46:41,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 11:47:04,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 13:47:27,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 15:47:54,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 17:48:17,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.21666666666666834,0.38383838383837454
2024-02-29 19:48:40,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.46464646464646875
2024-02-29 21:49:02,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.46464646464646875
2024-02-29 23:49:26,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.4410774410774476
2024-03-01 01:49:46,0.8555798341809222,0.43546468994457155,0.363636363636368,0.23333333333333317,0.38383838383837454
2024-03-01 03:50:10,0.8555798341809222,0.43546468994457155,0.363636363636368,0.23333333333333317,0.38383838383837454
2024-03-01 05:50:35,0.8555798341809222,0.43546468994457155,0.363636363636368,0.23333333333333317,0.38383838383837454
2024-03-01 07:50:56,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 09:51:20,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 11:51:40,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 13:52:00,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 15:52:25,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 17:52:48,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 19:53:13,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 21:53:33,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-01 23:53:53,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 01:54:15,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 03:54:39,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 05:55:03,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 07:55:28,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 09:55:52,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 11:56:17,0.8555798341809222,0.43546468994457155,0.2954545454545501,0.35000000000000053,0.38383838383837454
2024-03-02 13:56:42,0.8555798341809222,0.43546468994457155,0.4318181818181832,0.25000000000000044,0.18181818181818388
2024-03-02 15:57:05,0.6283238006455916,0.7364467405470634,0.4318181818181832,0.25000000000000044,0.18181818181818388
2024-03-02 17:57:29,0.6283238006455916,0.7364467405470634,0.4318181818181832,0.25000000000000044,0.18181818181818388
