date,gate_error_one_qubit,gate_error_two_qubit,n_qubits,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error
2024-06-05 18:00:30,0.0002099875490335,0.0089846282690743,15.0,7.0,7.0,12.0,65.0,0.0,0.6931471805599454
2024-06-05 20:00:53,0.0002099875490335,0.0089846282690743,5.0,0.0,1.0,3.0,13.0,0.38708248397812917,0.1929391315536586
2024-06-05 22:01:16,0.0002099875490335,0.0089846282690743,10.0,4.0,7.0,8.0,41.0,0.0,0.6469373685226156
2024-06-06 00:01:38,0.0002099875490335,0.0089846282690743,10.0,1.0,5.0,2.0,32.0,0.046209812037329684,0.6382165661265398
2024-06-06 02:02:01,0.0002099875490335,0.0089846282690743,10.0,3.0,4.0,4.0,56.0,0.0,0.6700422745412805
2024-06-06 04:02:24,0.0002099875490335,0.0089846282690743,10.0,7.0,6.0,6.0,26.0,0.0,0.6238324625039509
2024-06-06 06:02:47,0.0002099875490335,0.0089846282690743,10.0,4.0,9.0,8.0,47.0,0.0,0.6700422745412805
2024-06-06 08:03:10,0.0002099875490335,0.0089846282690743,10.0,3.0,1.0,0.0,14.0,-0.09863077519989542,0.2871711651918186
2024-05-21 20:39:43,0.0001859373034558,0.0084022373442372,10.0,2.0,1.0,2.0,16.0,0.03500169073512262,0.3783992986947132
2024-05-21 22:40:05,0.0001859373034558,0.0084022373442372,10.0,4.0,4.0,2.0,33.0,0.0,0.6469373685226156
2024-05-22 00:40:28,0.0001859373034558,0.0084022373442372,10.0,2.0,5.0,1.0,26.0,0.0834004039230313,0.44275270556228186
2024-05-22 02:40:51,0.0001859373034558,0.0084022373442372,10.0,5.0,3.0,3.0,27.0,-0.036620409622270325,0.5170287348067022
2024-05-22 04:41:15,0.0001859373034558,0.0084022373442372,10.0,3.0,5.0,1.0,15.0,0.07643572766932843,0.2506130644234652
2024-05-22 06:41:40,0.0001859373034558,0.0084022373442372,5.0,1.0,2.0,4.0,25.0,0.0462098120373297,0.2541539662053132
2024-05-22 08:42:04,0.0001859373034558,0.0084022373442372,15.0,7.0,3.0,5.0,39.0,0.0,0.6931471805599454
2024-05-22 10:42:27,0.0001859373034558,0.0084022373442372,5.0,0.0,3.0,2.0,7.0,0.04605371377385037,0.18826030359872054
2024-05-22 12:42:51,0.0001859373034558,0.0084022373442372,15.0,2.0,3.0,5.0,41.0,0.0,0.6700422745412805
2024-05-22 14:43:15,0.0001859373034558,0.0084022373442372,10.0,2.0,4.0,3.0,31.0,0.0,0.6469373685226156
2024-05-22 16:43:40,0.0002013750202524,0.0084022373442372,10.0,4.0,9.0,4.0,46.0,0.0,0.6931471805599454
2024-05-22 18:44:03,0.0002013750202524,0.0084022373442372,5.0,6.0,0.0,4.0,13.0,0.12337673247041647,0.18964727598068504
2024-05-22 20:44:27,0.0002013750202524,0.008377689266841,15.0,5.0,8.0,6.0,44.0,0.0,0.6931471805599454
2024-05-22 22:44:51,0.0002013750202524,0.0086698806679137,15.0,8.0,13.0,9.0,64.0,0.0,0.6931471805599454
2024-05-23 00:45:15,0.0002013750202524,0.0086698806679137,10.0,3.0,1.0,3.0,12.0,0.16566044331920005,0.4347820220343701
2024-05-23 02:45:38,0.0002013750202524,0.0086698806679137,15.0,5.0,7.0,4.0,42.0,0.0,0.6931471805599454
2024-05-23 04:46:01,0.0002013750202524,0.0086698806679137,10.0,2.0,3.0,4.0,12.0,0.10986122886681098,0.2843742823567428
2024-05-23 06:46:23,0.0002013750202524,0.0086698806679137,5.0,1.0,1.0,4.0,13.0,0.211218337693953,0.2297420856788896
2024-05-23 08:46:48,0.0002122041784947,0.0086698806679137,15.0,11.0,9.0,8.0,63.0,0.0,0.6931471805599454
2024-05-23 10:47:09,0.0002177691506666,0.0085644851248427,5.0,0.0,1.0,0.0,8.0,0.28099125803638486,0.14875421858423965
2024-05-23 12:47:31,0.0002177691506666,0.0085644851248427,15.0,10.0,12.0,18.0,61.0,0.0,0.6931471805599454
2024-05-23 14:47:54,0.0002177691506666,0.0085644851248427,5.0,1.0,4.0,5.0,13.0,0.32603405229917876,0.31877409132876056
2024-05-23 16:48:18,0.0002177691506666,0.0085644851248427,15.0,2.0,3.0,1.0,18.0,-0.036620409622270325,0.6325532649000265
2024-05-23 18:48:40,0.0002177691506666,0.0085644851248427,5.0,2.0,3.0,5.0,11.0,-0.009745500678538722,0.27212834315642814
2024-05-23 20:49:04,0.0002177691506666,0.0085644851248427,10.0,4.0,8.0,3.0,52.0,0.0,0.6931471805599454
2024-05-23 22:49:25,0.0002177691506666,0.0085644851248427,5.0,4.0,5.0,1.0,19.0,0.16307761024251682,0.28034807289321423
2024-05-24 00:49:46,0.0002177691506666,0.0085644851248427,5.0,0.0,3.0,1.0,6.0,0.0872342631920473,0.0971309531975608
2024-05-24 02:50:08,0.0002177691506666,0.0085644851248427,10.0,6.0,5.0,4.0,46.0,0.0,0.6931471805599454
2024-05-24 04:50:30,0.0002177691506666,0.0085644851248427,5.0,2.0,0.0,0.0,25.0,0.3608355264843365,0.2387530254586815
2024-05-24 06:50:54,0.0002177691506666,0.0085644851248427,15.0,3.0,1.0,4.0,19.0,0.03662040962227034,0.42039791841178104
2024-05-24 08:51:16,0.0002177691506666,0.0085644851248427,15.0,0.0,3.0,5.0,15.0,0.10986122886681099,0.563238546844032
2024-05-24 10:51:38,0.0002177691506666,0.0085644851248427,10.0,10.0,16.0,3.0,41.0,0.0,0.6931471805599454
2024-05-24 12:52:02,0.0002177691506666,0.0085644851248427,5.0,3.0,4.0,1.0,14.0,0.09065107300170615,0.206087808626403
2024-05-24 14:52:25,0.0001954769908839,0.0085644851248427,5.0,2.0,2.0,2.0,13.0,0.10913494833990033,0.18767940260968047
2024-05-24 16:52:45,0.0001942175919958,0.0094839896103358,5.0,6.0,5.0,0.0,16.0,0.1197890670401184,0.22094021223646232
2024-05-24 18:53:08,0.0001942175919958,0.0094839896103358,10.0,6.0,2.0,6.0,25.0,-0.023104906018664842,0.5920067540892101
2024-05-24 20:53:31,0.0001942175919958,0.0094839896103358,5.0,1.0,2.0,0.0,8.0,0.1313474159983281,0.08485251282928277
2024-05-24 22:53:53,0.0001942175919958,0.0094839896103358,10.0,11.0,6.0,3.0,50.0,0.0,0.6700422745412805
2024-05-25 00:54:15,0.0001942175919958,0.0094839896103358,5.0,0.0,1.0,0.0,7.0,0.4673786722904623,0.21533950689978115
2024-05-25 02:54:36,0.0001942175919958,0.0094839896103358,15.0,4.0,4.0,0.0,16.0,-0.11366035762505165,0.3962567122478061
