2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,5,5,0.0,0.0,1.0,8.0,0.20747647137804529,0.1553801953842984
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,5,10,0.0,0.0,0.0,18.0,0.10155732537710693,0.23131368879747677
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,5,15,0.0,6.0,2.0,23.0,0.3871201010907891,0.29760469482863267
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,10,5,1.0,2.0,0.0,14.0,0.3881065925559845,0.25009605724211104
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,10,10,2.0,8.0,4.0,27.0,0.046209812037329684,0.615111660107875
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,10,15,5.0,7.0,8.0,47.0,0.0,0.6700422745412805
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,15,5,2.0,4.0,3.0,17.0,0.23716406252577357,0.396139321242417
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,15,10,4.0,5.0,3.0,38.0,0.0,0.6931471805599454
2024-05-21 20:39:43,276.439578607029,131.16770066584937,0.0245999999999999,0.0203999999999999,0.0239,15,15,8.0,2.0,5.0,76.0,0.0,0.6931471805599454
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,5,2.0,1.0,2.0,6.0,0.27298138910545233,0.10030515979935445
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,10,2.0,2.0,3.0,14.0,0.11726173013129133,0.2898209012268492
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,15,3.0,1.0,1.0,22.0,-0.07272349393076939,0.2897708653273774
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,5,0.0,1.0,4.0,12.0,0.15040773967762744,0.4291187208078569
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,10,6.0,3.0,4.0,26.0,0.0,0.6238324625039509
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,15,6.0,10.0,4.0,47.0,0.0,0.6931471805599454
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,5,1.0,3.0,2.0,16.0,-0.046209812037329684,0.5128175424864405
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,10,5.0,5.0,2.0,47.0,0.0,0.6931471805599454
2024-05-21 22:40:05,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,15,8.0,12.0,3.0,63.0,0.0,0.6931471805599454
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,5,0.0,0.0,2.0,6.0,0.17803693623676914,0.15969301373234013
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,10,1.0,2.0,0.0,15.0,0.334890258997118,0.27812443936646547
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,15,5.0,1.0,2.0,20.0,0.05406201441442194,0.27755728997953033
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,5,3.0,0.0,2.0,16.0,0.30647878058176803,0.43332991312811864
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,10,5.0,6.0,5.0,26.0,0.10986122886681098,0.5184808437129537
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,15,8.0,13.0,3.0,46.0,0.0,0.6931471805599454
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,5,2.0,2.0,2.0,17.0,0.0,0.6931471805599454
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,10,9.0,7.0,7.0,41.0,0.0,0.6931471805599454
2024-05-22 00:40:28,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,15,15,5.0,10.0,8.0,73.0,0.0,0.6931471805599454
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,5,1.0,0.0,0.0,9.0,0.21972245773362195,0.11131333777306243
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,10,3.0,3.0,2.0,15.0,0.12337673247041649,0.27822758051794405
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,5,15,3.0,3.0,3.0,21.0,0.18876534933786485,0.25981726743182654
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,5,2.0,1.0,1.0,15.0,0.09241962407465937,0.6063908577117991
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,10,3.0,8.0,6.0,27.0,0.0,0.6238324625039507
2024-05-22 02:40:51,276.439578607029,131.16770066584937,0.0242,0.0203999999999999,0.0239,10,15,6.0,11.0,8.0,41.0,0.0,0.6931471805599454
