date,gate_error_one_qubit,gate_error_two_qubit,n_qubits,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error
2024-05-18 08:22:43,0.0001917274550575,0.0075698309383575,5.0,3.0,2.0,1.0,23.0,0.024207143572547024,0.0061675869271732246
2024-05-18 10:23:08,0.0001917274550575,0.0075698309383575,15.0,3.0,2.0,4.0,16.0,0.08688761951440951,0.1301376056473043
2024-05-18 12:23:32,0.0001917274550575,0.0075698309383575,15.0,12.0,4.0,7.0,39.0,0.10910713298191453,0.40193993219693624
2024-05-18 14:23:58,0.0002039659446556,0.0075698309383575,10.0,6.0,5.0,4.0,48.0,0.13475907387319824,0.22953963761136237
2024-05-18 16:24:23,0.0002039659446556,0.0075698309383575,5.0,5.0,2.0,3.0,23.0,0.050106230752445254,0.012230230385462787
2024-05-18 18:24:46,0.0002039659446556,0.0075698309383575,15.0,0.0,3.0,2.0,20.0,0.10271536081021333,0.15865297280804752
2024-05-18 20:25:10,0.0002039659446556,0.0075698309383575,5.0,2.0,4.0,2.0,14.0,0.02495460335253082,0.005915015152850392
2024-05-18 22:25:34,0.0002039659446556,0.0078521824323279,10.0,8.0,13.0,9.0,41.0,0.11771591452060721,0.20232718164720986
2024-05-19 00:25:59,0.0002039659446556,0.0078521824323279,10.0,2.0,3.0,1.0,11.0,0.03013007480383431,0.02301568700545787
2024-05-19 02:26:23,0.0002039659446556,0.0078521824323279,5.0,2.0,2.0,1.0,4.0,0.0038737821540416138,0.005694428541003416
2024-05-19 04:26:48,0.0002039659446556,0.0078521824323279,15.0,5.0,8.0,10.0,63.0,0.02941696912387242,0.6154428355495368
2024-05-19 06:27:12,0.0002039659446556,0.0078521824323279,10.0,3.0,3.0,5.0,31.0,0.07740974176293458,0.18166417129872164
2024-05-19 08:27:36,0.0002039659446556,0.0078521824323279,10.0,3.0,8.0,3.0,31.0,0.06919690954685571,0.16279817233628668
2024-05-19 10:28:00,0.0002039659446556,0.0078521824323279,15.0,2.0,3.0,5.0,15.0,0.06730070513309143,0.07683788769838862
2024-05-19 12:28:24,0.0002039659446556,0.0078521824323279,5.0,2.0,4.0,1.0,19.0,0.03120958320069649,0.007269640824080359
2024-05-19 14:28:48,0.0001984198176611,0.0078521824323279,15.0,8.0,17.0,8.0,50.0,0.027569539218980775,0.5678918633932359
2024-05-19 16:29:12,0.0001984198176611,0.0078521824323279,10.0,4.0,4.0,2.0,31.0,0.12317530335140942,0.14281911187311291
2024-05-19 18:29:36,0.0001959220545268,0.0078521824323279,10.0,6.0,7.0,4.0,48.0,0.1510000326751882,0.19052854961318905
2024-05-19 20:30:02,0.0001959220545268,0.0078521824323279,15.0,5.0,9.0,10.0,63.0,0.007572502985020386,0.6148951246576653
2024-05-19 22:30:28,0.0001959220545268,0.0078521824323279,10.0,6.0,10.0,7.0,46.0,0.1421687266079043,0.23959759268460035
2024-05-20 00:30:51,0.0001959220545268,0.0077480047415732,5.0,0.0,1.0,1.0,6.0,0.00950361622900633,0.003362475360477049
2024-05-20 02:31:16,0.0001959220545268,0.0077480047415732,15.0,9.0,8.0,7.0,61.0,0.026065461822204494,0.5832538288897016
2024-05-20 04:31:41,0.0001959220545268,0.0075276474528248,5.0,1.0,2.0,1.0,4.0,0.0169172980927268,0.006622240348753582
2024-05-20 06:32:05,0.0001959220545268,0.0075276474528248,10.0,1.0,2.0,5.0,33.0,0.0930665380309634,0.16824892476259562
2024-05-20 08:32:31,0.0001959220545268,0.0075276474528248,10.0,6.0,3.0,3.0,26.0,0.09655157354823087,0.1391573774323659
2024-05-20 10:32:58,0.0001959220545268,0.0075276474528248,15.0,7.0,9.0,13.0,62.0,0.0036356349395951235,0.6264997751577216
2024-05-20 12:33:22,0.0001959220545268,0.0075276474528248,10.0,5.0,5.0,4.0,52.0,0.14061699224462398,0.24950421808921802
2024-05-20 14:33:46,0.0001905212998955,0.0075276474528248,15.0,7.0,6.0,10.0,70.0,0.004158883083359672,0.658999518642329
2024-05-20 16:34:12,0.0001905212998955,0.0075276474528248,5.0,1.0,3.0,1.0,14.0,0.03636048367319711,0.01218036412610892
2024-05-20 18:34:40,0.0001905212998955,0.0075276474528248,15.0,9.0,4.0,11.0,61.0,0.0006931471805599453,0.6607391621104177
2024-05-20 20:35:08,0.0001905212998955,0.0075276474528248,5.0,3.0,4.0,4.0,22.0,0.03166154330479218,0.007268543230372671
2024-05-20 22:35:32,0.0001905212998955,0.0075276474528248,15.0,2.0,3.0,1.0,19.0,0.05770333539362346,0.10065582005275446
2024-05-21 00:35:55,0.0001905212998955,0.0075276474528248,15.0,5.0,10.0,13.0,61.0,0.0034657359027997266,0.641409215056449
2024-05-21 02:36:18,0.0001905212998955,0.0076261952203205,5.0,1.0,2.0,1.0,13.0,0.0260622565213383,0.011146786757876538
2024-05-21 04:36:42,0.0001905212998955,0.0076261952203205,15.0,9.0,4.0,6.0,38.0,0.09422697495260154,0.33568082146705736
2024-05-21 06:37:06,0.0001905212998955,0.0076261952203205,15.0,6.0,4.0,6.0,46.0,0.08141354730383149,0.48667585089148924
2024-05-21 08:37:28,0.0001905212998955,0.0077746250024096,10.0,1.0,5.0,6.0,28.0,0.09926768542240201,0.2013289512282842
2024-05-21 10:37:50,0.0001905212998955,0.0077746250024096,15.0,4.0,6.0,8.0,38.0,0.022204338640599956,0.48460457556802305
2024-05-21 12:38:14,0.0001905212998955,0.0077746250024096,5.0,0.0,2.0,1.0,7.0,0.026835493422401425,0.007725618310005377
2024-05-21 14:38:37,0.0001905212998955,0.0077746250024096,10.0,4.0,4.0,5.0,30.0,0.05536105381388212,0.14750786412947997
2024-05-21 16:39:01,0.0001905212998955,0.0077746250024096,5.0,3.0,1.0,4.0,17.0,0.03570212002353837,0.008685875948343913
2024-05-21 18:39:22,0.0001901997727446,0.0077746250024096,15.0,7.0,6.0,6.0,36.0,0.09040173509954219,0.3926656483423455
2024-02-27 19:38:28,7.85365131764739e-05,0.007890508160354,10.0,4.0,5.0,3.0,29.0,0.11294717529760274,0.11405524229149738
2024-02-27 19:39:59,7.85365131764739e-05,0.007890508160354,10.0,3.0,2.0,3.0,12.0,0.05085214786565402,0.03323010699601778
2024-02-27 21:40:20,7.85365131764739e-05,0.007890508160354,5.0,0.0,2.0,0.0,7.0,0.007816439895596713,0.004520203688328327
2024-02-27 23:40:40,7.85365131764739e-05,0.007890508160354,15.0,7.0,7.0,10.0,66.0,0.00028768207245178094,0.661262410254182
2024-02-28 01:41:00,7.85365131764739e-05,0.007890508160354,15.0,3.0,2.0,0.0,16.0,0.05841771009971803,0.07637130102066213
2024-02-28 03:41:21,7.85365131764739e-05,0.007890508160354,15.0,1.0,2.0,3.0,12.0,0.06499583366354689,0.07880749348767635
2024-02-28 05:41:40,7.85365131764739e-05,0.007890508160354,10.0,6.0,3.0,4.0,27.0,0.11827526354757775,0.12441787877859567
2024-02-28 07:42:00,7.85365131764739e-05,0.007890508160354,10.0,6.0,4.0,3.0,31.0,0.06274261884591281,0.12771048047325134
2024-02-28 09:42:19,8.987801460947296e-05,0.007890508160354,5.0,0.0,1.0,3.0,14.0,0.021252289216511518,0.005340737166336375
2024-02-28 11:42:43,8.987801460947296e-05,0.007890508160354,10.0,4.0,6.0,5.0,48.0,0.13002816670939749,0.23823235929089315
2024-02-28 13:43:03,8.987801460947296e-05,0.0049552245534998,10.0,6.0,4.0,5.0,29.0,0.09192027934409297,0.1716901286074321
2024-02-28 15:43:25,8.987801460947296e-05,0.0049552245534998,5.0,2.0,0.0,3.0,6.0,0.02298161807635587,0.0060316137664372955
2024-02-28 17:43:47,8.987801460947296e-05,0.0049552245534998,5.0,1.0,1.0,2.0,6.0,0.01842331630037121,0.008997915106332122
2024-02-28 19:44:09,8.987801460947296e-05,0.0049552245534998,5.0,1.0,2.0,3.0,4.0,0.014378403679284689,0.008490867916032003
2024-02-28 21:44:31,8.987801460947296e-05,0.0049552245534998,10.0,0.0,1.0,3.0,12.0,0.06168100814471293,0.03637014021673443
2024-02-28 23:44:51,8.987801460947296e-05,0.0049552245534998,10.0,9.0,7.0,5.0,46.0,0.099046510798567,0.20872768854566248
2024-02-29 01:45:11,8.987801460947296e-05,0.0049552245534998,10.0,4.0,4.0,1.0,34.0,0.09619420313792186,0.12935358006422076
2024-02-29 03:45:34,8.987801460947296e-05,0.0049552245534998,10.0,8.0,8.0,4.0,45.0,0.19632985019353477,0.246934463250133
2024-02-29 05:45:56,8.987801460947296e-05,0.0049552245534998,15.0,1.0,3.0,1.0,20.0,0.07009026845225233,0.11410145580575429
2024-02-29 07:46:18,8.987801460947296e-05,0.0049552245534998,15.0,7.0,4.0,7.0,44.0,0.07271915299129217,0.4293676293732669
2024-02-29 09:46:41,8.987801460947296e-05,0.0049552245534998,10.0,8.0,9.0,10.0,41.0,0.1320856843707291,0.2861389960471451
2024-02-29 11:47:04,8.987801460947296e-05,0.0049552245534998,15.0,3.0,1.0,3.0,13.0,0.07455677360118784,0.08644893100215369
2024-02-29 13:47:27,8.987801460947296e-05,0.0049552245534998,10.0,3.0,1.0,2.0,13.0,0.03300398931644971,0.041487247708756385
2024-02-29 15:47:54,8.987801460947296e-05,0.0049552245534998,5.0,2.0,1.0,8.0,13.0,0.02875929746555532,0.006662849570150546
2024-02-29 17:48:17,8.987801460947296e-05,0.0049552245534998,10.0,3.0,10.0,4.0,46.0,0.12684001190798325,0.26133736404451335
2024-02-29 19:48:40,8.987801460947296e-05,0.0049552245534998,5.0,4.0,2.0,3.0,15.0,0.02435853055467497,0.008501978238690647
2024-02-29 21:49:02,8.987801460947296e-05,0.0049552245534998,15.0,7.0,3.0,6.0,39.0,0.09298768764153212,0.43339133517154593
2024-02-29 23:49:26,8.987801460947296e-05,0.0049552245534998,5.0,5.0,1.0,2.0,13.0,0.046517560384239064,0.01363824454554
2024-03-01 01:49:46,8.987801460947296e-05,0.0049552245534998,15.0,3.0,2.0,1.0,10.0,0.03904363970342919,0.04333274080680903
2024-03-01 03:50:10,8.987801460947296e-05,0.0049552245534998,10.0,3.0,4.0,7.0,31.0,0.08466640844880094,0.15260887114781888
2024-03-01 05:50:35,8.987801460947296e-05,0.0049552245534998,5.0,3.0,1.0,0.0,16.0,0.0228076065375752,0.00808601472050989
2024-03-01 07:50:56,8.987801460947296e-05,0.0049552245534998,10.0,3.0,4.0,7.0,46.0,0.16332859775880593,0.2515875398345161
2024-03-01 09:51:20,8.987801460947296e-05,0.0049552245534998,10.0,8.0,5.0,11.0,43.0,0.14572481406266014,0.19723014840668737
2024-03-01 11:51:40,0.0001330643820097,0.0049552245534998,10.0,5.0,7.0,8.0,47.0,0.1857126508548369,0.20357271464286147
2024-03-01 13:52:00,0.0001330643820097,0.0049552245534998,5.0,5.0,2.0,2.0,14.0,0.01754243549060431,0.005443189161860701
2024-03-01 15:52:25,0.0001330643820097,0.0049552245534998,10.0,1.0,1.0,2.0,15.0,0.06699593469851813,0.04569645206020471
2024-03-01 17:52:48,0.0001330643820097,0.006445129191761,15.0,3.0,6.0,8.0,43.0,0.08617129693555234,0.4033874704282877
2024-03-01 19:53:13,0.0001330643820097,0.006445129191761,10.0,1.0,1.0,1.0,15.0,0.07622050134608833,0.041108158383712304
2024-03-01 21:53:33,0.0001330643820097,0.006445129191761,10.0,8.0,10.0,8.0,44.0,0.13326418761472658,0.23157426268883957
2024-03-01 23:53:53,0.0001330643820097,0.006445129191761,15.0,4.0,5.0,8.0,40.0,0.022481942883748385,0.5511042798762535
2024-03-02 01:54:15,0.0001330643820097,0.006445129191761,5.0,1.0,1.0,3.0,25.0,0.05312981754853014,0.013206228095216009
2024-03-02 03:54:39,0.0001330643820097,0.006445129191761,5.0,3.0,2.0,3.0,10.0,0.027299516377739638,0.006119293926266134
2024-03-02 05:55:03,0.0001330643820097,0.006445129191761,15.0,6.0,4.0,4.0,39.0,0.05269055745002694,0.3373659898583451
2024-03-02 07:55:28,0.0001330643820097,0.006445129191761,10.0,6.0,1.0,5.0,52.0,0.19310065503141277,0.2556236923481113
2024-03-02 09:55:52,9.270778544713076e-05,0.006445129191761,5.0,0.0,1.0,1.0,8.0,0.016244584916310895,0.005179448186264952
2024-03-02 11:56:17,9.270778544713076e-05,0.0081671258833538,10.0,2.0,4.0,1.0,13.0,0.050923135136065036,0.04189815056515119
2024-03-02 13:56:42,9.270778544713076e-05,0.0081671258833538,15.0,3.0,3.0,2.0,17.0,0.09771110849319908,0.13108954253486355
2024-03-02 15:57:05,9.270778544713076e-05,0.0081671258833538,5.0,1.0,2.0,1.0,23.0,0.028844079963074493,0.0068246010983691215
2024-03-02 17:57:29,9.270778544713076e-05,0.0081671258833538,15.0,10.0,9.0,5.0,61.0,0.012882376518082416,0.5552366431800153
2024-03-02 19:57:52,9.270778544713076e-05,0.0081671258833538,5.0,2.0,1.0,2.0,4.0,0.03379235373198251,0.007932189147415333
2024-03-02 21:58:18,9.270778544713076e-05,0.0081671258833538,15.0,8.0,12.0,9.0,66.0,0.0027725887222397813,0.6516365237280523
2024-03-02 23:58:42,9.270778544713076e-05,0.0081671258833538,5.0,1.0,2.0,0.0,17.0,0.021432352779765365,0.010087761743853028
2024-03-03 01:59:06,9.270778544713076e-05,0.0081671258833538,5.0,4.0,2.0,2.0,14.0,0.02454372697325573,0.009578639761898152
2024-03-03 03:59:27,9.270778544713076e-05,0.0081671258833538,5.0,0.0,2.0,2.0,15.0,0.03315806036846546,0.00830428838978059
2024-03-03 05:59:49,9.270778544713076e-05,0.0081671258833538,5.0,0.0,0.0,1.0,6.0,0.014095860612618352,0.006897480180812567
2024-03-03 08:00:14,9.270778544713076e-05,0.0081671258833538,10.0,11.0,9.0,5.0,43.0,0.11291744046770157,0.19205789184612082
2024-03-03 10:00:37,7.922555827433816e-05,0.0081671258833538,5.0,1.0,3.0,0.0,6.0,0.022368614635176854,0.008839861169813536
2024-03-03 12:00:59,7.922555827433816e-05,0.0054921958358967,10.0,1.0,3.0,3.0,11.0,0.037498566177113266,0.04454052967243936
2024-03-03 14:01:20,7.922555827433816e-05,0.0054921958358967,10.0,8.0,5.0,9.0,41.0,0.08208277830900956,0.25518836089882563
2024-03-03 16:01:39,7.922555827433816e-05,0.0054921958358967,5.0,0.0,2.0,5.0,22.0,0.03157079363342437,0.00776200228275584
2024-03-03 18:02:01,7.922555827433816e-05,0.0054921958358967,10.0,0.0,4.0,6.0,29.0,0.17259420106448697,0.186962591297303
2024-03-03 20:02:22,7.922555827433816e-05,0.0054921958358967,5.0,1.0,3.0,3.0,14.0,0.029549806622441565,0.009926373692864879
2024-03-03 22:02:45,7.922555827433816e-05,0.0054921958358967,10.0,0.0,0.0,5.0,11.0,0.05283873458453135,0.05162396589542406
2024-03-04 00:03:09,7.922555827433816e-05,0.0054921958358967,10.0,3.0,1.0,2.0,11.0,0.04828128783086465,0.040038634293460336
2024-03-04 02:03:33,7.922555827433816e-05,0.0054921958358967,5.0,1.0,0.0,1.0,8.0,0.02315407268543024,0.008263233522436117
2024-03-04 04:03:56,7.922555827433816e-05,0.0054921958358967,10.0,1.0,5.0,6.0,23.0,0.10608364091380486,0.08855277280399687
2024-03-04 06:04:19,7.922555827433816e-05,0.0054921958358967,10.0,7.0,6.0,6.0,41.0,0.12818152448647893,0.2196226984487154
2024-03-04 08:04:40,7.922555827433816e-05,0.0054921958358967,5.0,3.0,4.0,3.0,23.0,0.02847954906328156,0.007040636978293852
2024-03-04 10:05:02,7.922555827433816e-05,0.0054921958358967,15.0,5.0,4.0,7.0,43.0,0.09234098556582022,0.4466763153714567
2024-03-04 12:05:23,7.922555827433816e-05,0.0054921958358967,10.0,2.0,2.0,6.0,13.0,0.08848764368768632,0.09529173718636932
2024-03-04 14:05:43,7.922555827433816e-05,0.0054921958358967,10.0,4.0,4.0,6.0,26.0,0.048700828137076796,0.11505369692408154
2024-03-04 16:06:04,7.922555827433816e-05,0.0054921958358967,5.0,4.0,4.0,2.0,22.0,0.03536562361853384,0.008193495925829304
2024-03-04 18:06:26,7.922555827433816e-05,0.0054921958358967,5.0,3.0,1.0,3.0,13.0,0.02455185997744598,0.00775202752151919
2024-03-04 20:06:47,7.922555827433816e-05,0.0054921958358967,10.0,2.0,7.0,4.0,10.0,0.06343553045876683,0.06375978651939573
2024-03-04 22:07:10,7.922555827433816e-05,0.0054921958358967,10.0,1.0,2.0,0.0,16.0,0.06629245668553388,0.050051466138318366
2024-03-05 00:07:32,7.922555827433816e-05,0.0054921958358967,10.0,7.0,3.0,11.0,46.0,0.21039229013443092,0.22892329079863424
2024-03-05 02:07:53,7.922555827433816e-05,0.0054921958358967,5.0,1.0,3.0,1.0,24.0,0.033774946389132254,0.008365030890588933
2024-03-05 04:08:15,7.922555827433816e-05,0.0054921958358967,10.0,9.0,1.0,7.0,28.0,0.16055840583354475,0.18706128480590237
2024-03-05 06:08:37,7.922555827433816e-05,0.0054921958358967,5.0,3.0,0.0,1.0,6.0,0.00931733391575367,0.006720749577912133
2024-03-05 08:08:57,7.922555827433816e-05,0.0054921958358967,5.0,0.0,1.0,0.0,7.0,0.02012267997945737,0.0070206227643767
2024-03-05 10:09:19,0.0001745994607686,0.007722461296066,5.0,0.0,0.0,2.0,6.0,0.008546155992097203,0.004212737922991202
2024-03-05 12:09:41,0.0001745994607686,0.0058857169404326,10.0,0.0,1.0,3.0,14.0,0.044561474385651265,0.05185915954861131
2024-03-05 14:10:04,0.0001745994607686,0.0058857169404326,5.0,1.0,1.0,1.0,6.0,0.0031770117506381874,0.006962044179587117
2024-03-05 16:10:25,0.0001745994607686,0.0058857169404326,5.0,0.0,0.0,3.0,16.0,0.02031124833871029,0.005025527767285199
2024-03-05 18:10:46,0.0001745994607686,0.0058857169404326,5.0,2.0,1.0,3.0,10.0,0.037414386212170136,0.011516462970856099
2024-03-05 20:11:10,0.0001745994607686,0.0058857169404326,5.0,6.0,3.0,2.0,23.0,0.021963240166873777,0.00552123785028978
2024-03-05 22:11:34,0.0001745994607686,0.0058857169404326,15.0,7.0,8.0,9.0,39.0,0.01022730867160378,0.6074750154428221
2024-03-06 00:11:57,0.0001745994607686,0.0058857169404326,5.0,3.0,4.0,3.0,20.0,0.014870986140441475,0.003720358630631888
2024-03-06 02:12:16,0.0001745994607686,0.0058857169404326,15.0,4.0,2.0,2.0,16.0,0.06264544139480312,0.11263121694938184
2024-03-06 04:12:36,0.0001745994607686,0.0058857169404326,15.0,7.0,7.0,13.0,70.0,0.0006931471805599453,0.6637733749045397
2024-03-06 06:12:56,0.0001745994607686,0.0058857169404326,15.0,8.0,9.0,9.0,54.0,0.0006931471805599453,0.6445216018522792
2024-03-06 08:13:16,0.0001745994607686,0.0058857169404326,10.0,7.0,7.0,7.0,43.0,0.15719924545176545,0.26992969303018033
2024-03-06 10:13:35,0.0001926462544612,0.0091836048598234,5.0,2.0,4.0,2.0,14.0,0.016590081207587933,0.005284865883664894
2024-03-06 12:13:56,0.0001926462544612,0.005715609298366,10.0,10.0,5.0,3.0,27.0,0.11357906400965222,0.15268611123043085
2024-03-06 14:14:16,0.0001926462544612,0.005715609298366,15.0,12.0,3.0,8.0,61.0,0.013640928573264493,0.610339329200149
2024-03-06 16:14:36,0.0001926462544612,0.005715609298366,10.0,4.0,6.0,5.0,51.0,0.11253376371015701,0.22520283492494184
2024-03-06 18:14:56,0.0001926462544612,0.005715609298366,10.0,2.0,5.0,6.0,46.0,0.13168203013884866,0.232112761629431
2024-03-06 20:15:16,0.0001926462544612,0.005715609298366,10.0,7.0,9.0,5.0,45.0,0.11597626481468389,0.22508304082759228
2024-03-06 22:15:37,0.0001926462544612,0.005715609298366,5.0,0.0,0.0,2.0,8.0,0.02374665892120157,0.007570246053612289
2024-03-07 00:15:59,0.0001926462544612,0.005715609298366,5.0,0.0,3.0,0.0,15.0,0.02254995760330702,0.009618916351908379
2024-03-07 02:16:19,0.0001926462544612,0.005715609298366,5.0,0.0,1.0,2.0,15.0,0.015053620502089155,0.006073802088229163
2024-03-07 04:16:50,0.0001926462544612,0.005715609298366,15.0,14.0,9.0,7.0,54.0,0.0275038721844634,0.5814440129675797
2024-03-07 06:17:13,0.0001926462544612,0.005715609298366,5.0,2.0,6.0,5.0,20.0,0.01927000708061193,0.004786693131617989
2024-03-07 08:17:35,0.0001926462544612,0.005715609298366,15.0,1.0,1.0,3.0,17.0,0.08700793260362691,0.10546481631839325
2024-03-08 09:09:44,9.323980729343164e-05,0.0050713257980082,15.0,3.0,6.0,3.0,37.0,0.08188532889290567,0.39681933787151064
2024-03-08 11:10:08,9.323980729343164e-05,0.0050713257980082,5.0,0.0,0.0,1.0,8.0,0.03573226401117441,0.010404250809775396
2024-03-08 13:10:30,9.323980729343164e-05,0.0050713257980082,10.0,3.0,7.0,8.0,30.0,0.08893946247817769,0.15581414530652465
2024-03-08 15:10:52,0.0002183673955705,0.0050713257980082,10.0,2.0,1.0,6.0,31.0,0.12333022908155111,0.13423285007207958
2024-03-08 17:11:14,0.0002183673955705,0.0050713257980082,15.0,10.0,7.0,9.0,66.0,0.012764331322530797,0.5996323356519686
2024-03-08 19:11:37,0.0002183673955705,0.0050713257980082,10.0,0.0,1.0,3.0,13.0,0.04360984214524677,0.041983367981510776
2024-03-08 21:12:01,0.0002183673955705,0.0074588088857107,15.0,10.0,7.0,6.0,70.0,0.003176925316968145,0.6065807615379109
2024-03-08 23:12:25,0.0002183673955705,0.0074588088857107,15.0,5.0,4.0,2.0,18.0,0.06816822376336161,0.11847565062294699
2024-03-09 01:12:47,0.0002183673955705,0.0074588088857107,5.0,0.0,1.0,0.0,7.0,0.007524165793853348,0.007182461866979824
2024-03-09 03:13:11,0.0002183673955705,0.0074588088857107,5.0,3.0,3.0,6.0,21.0,0.03371165986002562,0.008978740438537972
2024-03-09 05:13:35,0.0002183673955705,0.0074588088857107,5.0,1.0,2.0,0.0,16.0,0.02826902810658851,0.009426708759269946
2024-03-09 07:14:02,0.0002183673955705,0.0074588088857107,10.0,2.0,4.0,3.0,12.0,0.06888018822691928,0.043599310738179214
2024-03-09 09:14:26,0.0002183673955705,0.0074588088857107,15.0,6.0,8.0,6.0,39.0,0.05628563362525957,0.4293271675480891
2024-03-09 11:14:48,0.0002183673955705,0.0074588088857107,5.0,5.0,1.0,2.0,21.0,0.024746631324457084,0.0057088917767305625
2024-03-09 13:15:12,0.0002183673955705,0.0074588088857107,5.0,2.0,2.0,1.0,6.0,0.006702482428677001,0.00436316196079062
2024-03-09 15:15:35,0.0002183673955705,0.0074588088857107,15.0,2.0,2.0,3.0,20.0,0.08830716527618113,0.12435182822290819
2024-03-09 17:15:56,0.0002183673955705,0.0074588088857107,15.0,2.0,8.0,5.0,46.0,0.02781502935811458,0.3725956444709361
2024-03-09 19:16:21,9.753818930040834e-05,0.0074588088857107,5.0,1.0,1.0,3.0,6.0,0.005196877134822807,0.003448990844415689
2024-03-09 21:16:44,9.753818930040834e-05,0.0065333818373677,5.0,1.0,4.0,1.0,12.0,0.026845064452580943,0.006389670639558788
2024-03-09 23:17:11,9.753818930040834e-05,0.0065333818373677,5.0,0.0,2.0,4.0,14.0,0.029976460512358003,0.007828684023201837
2024-03-10 01:17:33,9.753818930040834e-05,0.0065333818373677,15.0,9.0,10.0,5.0,61.0,0.07431563799907728,0.524597775363784
2024-03-10 03:17:58,9.753818930040834e-05,0.0065333818373677,10.0,7.0,8.0,8.0,44.0,0.10036915460273528,0.26194834019683055
2024-03-10 05:18:20,9.753818930040834e-05,0.0065333818373677,10.0,3.0,2.0,4.0,11.0,0.10167048312824721,0.07110575917527759
2024-03-10 07:18:47,9.753818930040834e-05,0.0065333818373677,10.0,6.0,3.0,5.0,43.0,0.0826011807723671,0.20396390421055893
2024-03-10 09:19:11,9.753818930040834e-05,0.0065333818373677,10.0,3.0,2.0,4.0,36.0,0.14440353557854,0.14572418798403403
2024-03-10 11:19:33,9.753818930040834e-05,0.0065333818373677,15.0,12.0,6.0,9.0,58.0,0.010879633857643473,0.6128357918321377
2024-03-10 13:19:53,9.753818930040834e-05,0.0065333818373677,5.0,2.0,0.0,2.0,16.0,0.024258721754136885,0.007910854170436564
2024-03-10 15:20:18,9.753818930040834e-05,0.0065333818373677,10.0,10.0,9.0,8.0,45.0,0.13651162898943786,0.2385367176613834
2024-03-10 17:20:45,9.753818930040834e-05,0.0065333818373677,10.0,1.0,1.0,4.0,11.0,0.04741030659420018,0.03664340691640729
2024-03-10 19:21:07,9.753818930040834e-05,0.0065333818373677,5.0,2.0,0.0,3.0,6.0,0.014153222198331619,0.004061577443429009
2024-03-10 21:21:32,9.753818930040834e-05,0.0065333818373677,5.0,2.0,4.0,2.0,21.0,0.022836407532222554,0.007224819232682204
2024-03-10 23:21:54,9.753818930040834e-05,0.0065333818373677,10.0,2.0,3.0,1.0,9.0,0.04338147760287843,0.029782601138689687
2024-03-11 01:22:19,9.753818930040834e-05,0.0065333818373677,5.0,2.0,2.0,2.0,13.0,0.016498044654750722,0.0044399822758673
2024-03-11 03:22:39,9.753818930040834e-05,0.0065333818373677,5.0,1.0,1.0,1.0,17.0,0.030496965608790477,0.008362536367179414
2024-03-11 05:23:06,9.753818930040834e-05,0.0065333818373677,15.0,4.0,1.0,0.0,17.0,0.006279497963872032,0.05972293793867366
2024-03-11 07:23:27,9.753818930040834e-05,0.0065333818373677,5.0,0.0,2.0,2.0,6.0,0.013836343256224482,0.0039631506612085345
2024-03-11 09:23:55,9.753818930040834e-05,0.0065333818373677,15.0,8.0,6.0,5.0,39.0,0.07753842459713978,0.44464610122619996
2024-03-11 11:24:19,9.753818930040834e-05,0.0065333818373677,10.0,6.0,3.0,4.0,26.0,0.08063586937755116,0.14958435022392622
2024-03-11 13:24:42,9.753818930040834e-05,0.0065333818373677,10.0,8.0,7.0,2.0,31.0,0.04662321856296255,0.12784207674130532
2024-03-11 15:25:05,9.753818930040834e-05,0.0065333818373677,15.0,10.0,15.0,6.0,61.0,0.028202830826307528,0.5543227597385485
2024-03-11 17:25:32,9.753818930040834e-05,0.0065333818373677,5.0,4.0,2.0,1.0,23.0,0.033523717751637934,0.008513479524034653
2024-03-11 19:25:55,9.212044019004004e-05,0.0044197782832263,10.0,2.0,1.0,5.0,11.0,0.05687143567395099,0.0780556657911211
2024-03-11 21:26:19,9.212044019004004e-05,0.0044197782832263,15.0,0.0,1.0,3.0,23.0,0.12733436376500845,0.1781888186437418
2024-03-11 23:26:42,9.212044019004004e-05,0.0044197782832263,10.0,2.0,5.0,3.0,11.0,0.0416167107433735,0.034387143775966945
2024-03-12 01:27:07,9.212044019004004e-05,0.0044197782832263,15.0,4.0,9.0,9.0,68.0,0.0037534179752515074,0.6434886565981286
2024-03-12 03:27:28,9.212044019004004e-05,0.0044197782832263,10.0,0.0,2.0,1.0,17.0,0.06599479099039982,0.04323685182983186
2024-03-12 05:27:50,9.212044019004004e-05,0.0044197782832263,15.0,2.0,1.0,1.0,23.0,0.04924293562162155,0.151212085500596
2024-03-12 07:28:16,9.212044019004004e-05,0.0044197782832263,10.0,4.0,4.0,4.0,44.0,0.07846539776016834,0.19937750208036067
2024-03-12 09:28:39,9.212044019004004e-05,0.0044197782832263,5.0,0.0,0.0,1.0,7.0,0.021676325673946718,0.006108045960952286
2024-03-12 11:29:00,9.212044019004004e-05,0.0044197782832263,10.0,3.0,5.0,6.0,47.0,0.14457621348823835,0.18665144762816505
2024-03-12 13:29:23,0.0001025585682499,0.0055047954194505,10.0,9.0,7.0,9.0,41.0,0.10173287787090504,0.18955411806762135
2024-03-12 15:29:45,0.0001025585682499,0.0055047954194505,10.0,2.0,1.0,3.0,13.0,0.08602079234646874,0.06321569883575726
2024-03-12 17:30:08,0.0001025585682499,0.0055047954194505,5.0,2.0,1.0,0.0,8.0,0.021757639098532598,0.009020333501974242
