T1,T2,prob0,prob1,error,ds
286.66477058322477,106.25861463448597,0.022389759397506682,0.017637707257270808,0.02343038911819457,2024-06-03 11:49:45
286.135869823016,108.93725798807964,0.023097129821777314,0.019328357243537896,0.02270721278190612,2024-06-03 13:49:45
287.22257312935136,109.00049529906835,0.023108590078353853,0.01886756482124328,0.023843914294242853,2024-06-03 15:49:45
286.6493041874798,107.45808026046757,0.023123494338989227,0.019584208869934075,0.023489967739582056,2024-06-03 17:49:45
287.3471500137198,108.42442892686242,0.023188966083526583,0.019423028850555413,0.023867638111114496,2024-06-03 19:49:45
287.321922618009,108.52103788219395,0.02324826421737668,0.01980194058418273,0.023764479869604106,2024-06-03 21:49:45
287.1120050578646,109.4613486462801,0.023309202003478975,0.01963942553997039,0.023920259618759147,2024-06-03 23:49:45
287.2653139437734,110.17617833550199,0.02343472719192502,0.019825447821617118,0.023863171160221092,2024-06-04 01:49:45
287.1858388377176,110.8003583584126,0.023504995155334444,0.019786310100555413,0.023865736263990394,2024-06-04 03:49:45
286.98055350794755,110.83231750907282,0.02366451454162595,0.019911435866355888,0.023980368727445595,2024-06-04 05:49:45
286.32357446101963,110.86345286098926,0.02348116617202756,0.01978860929012298,0.02388327184915542,2024-06-04 07:49:45
286.19927307582975,110.75230800488619,0.023340775012969942,0.01968122401237487,0.02370016403794288,2024-06-04 09:49:45
285.61925760756236,112.0749159526276,0.023630274343490573,0.01953017809391021,0.023790532165765755,2024-06-04 11:49:45
284.96320756949234,111.43414022027721,0.0236560146808624,0.019600987696647636,0.02387034601569175,2024-06-04 13:49:45
284.5547127642278,111.7494063157614,0.023879927396774265,0.01975022044181823,0.024154173833131783,2024-06-04 15:49:45
283.8645040314957,109.8409078372142,0.023781636905670138,0.01971678366661071,0.024172501903772348,2024-06-04 17:49:45
283.52227318563155,109.50189563380697,0.023926969575881932,0.01984228529930114,0.024210432630777354,2024-06-04 19:49:45
283.2077908733099,108.43517229768662,0.023963176202774022,0.01991955544948577,0.02431391600966453,2024-06-04 21:49:45
282.41267141268787,107.76659507268124,0.02406880683898923,0.019927213335037223,0.02437545607686042,2024-06-04 23:49:45
282.38320901797647,107.02198827050127,0.024190265941619847,0.020045926475524896,0.024470985096693033,2024-06-05 01:49:45
282.07286239681196,106.05127007204881,0.02427611007690427,0.020152761363983147,0.02449664970636367,2024-06-05 03:49:45
281.9177563592849,104.76718859106978,0.02442400765419004,0.02032339348793029,0.024738394361734386,2024-06-05 05:49:45
281.35539205931804,103.56335126011327,0.024228499841690038,0.020343859815597526,0.024709667205810543,2024-06-05 07:49:45
281.5034600538766,102.5575932307082,0.02406038355827329,0.02033438732624053,0.024630522513389583,2024-06-05 09:49:45
281.2757247445331,103.23384714840756,0.024320652389526343,0.020322402143478385,0.024796715509891504,2024-06-05 11:49:45
281.0625492464283,102.29537360051116,0.024308148860931373,0.020503103280067436,0.024952373701333994,2024-06-05 13:49:45
281.1328688100153,102.6326401425758,0.024490671110153173,0.020762630963325493,0.025281936132907863,2024-06-05 15:49:45
280.9364443026625,101.09413393858979,0.02435581836700437,0.02081858255863189,0.02533467683792114,2024-06-05 17:49:45
281.09822318657245,101.40006946874112,0.024464121961593602,0.021016729497909538,0.025381742095947263,2024-06-05 19:49:45
281.2491999399,101.26044789811338,0.02446999974250791,0.02114416124820708,0.025470796102285382,2024-06-05 21:49:45
280.8520967053209,101.69842804602558,0.024556697797775244,0.021179137253761283,0.02549928132295608,2024-06-05 23:49:45
281.1593487659449,102.16831215444749,0.02466320228576658,0.021294772291183463,0.025534662878513335,2024-06-06 01:49:45
281.0989183414765,102.53712992336214,0.024747538948059058,0.021374457502365104,0.02547813913226127,2024-06-06 03:49:45
281.08154267235454,102.56567578147934,0.024900885248184183,0.021491938972473135,0.02562244701981544,2024-06-06 05:49:45
280.5809926997065,102.62342182839652,0.024722971439361547,0.021434323692321768,0.025477701878547664,2024-06-06 07:49:45
280.6889018837723,102.74430720039959,0.024579356575012184,0.021328726196289054,0.025274607855081555,2024-06-06 09:49:45
