T1,T2,probMeas0Prep1,probMeas1Prep0,readout_qubit_error,n_qubits,depth,probability,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error,time
394.6161598720938,218.1500942622232,0.0036,0.0071999999999999,0.0054,15,10,0.75,,,,,,,
394.6161598720938,218.1500942622232,0.0036,0.0071999999999999,0.0054,15,15,0.75,,,,,,,
