ds,y,T1,probMeas0Prep1,probMeas1Prep0,readout_error
2024-02-27 19:38:28,169.04358583218928,283.059794451386,0.04175380577427821,0.039647244094488186,0.04070052493438319
2024-02-27 19:39:59,169.04358583218928,283.059794451386,0.04175380577427821,0.039647244094488186,0.04070052493438319
2024-02-27 21:40:20,169.04358583218928,283.059794451386,0.0416488188976378,0.039857217847769015,0.04075301837270341
2024-02-27 23:40:40,169.04358583218928,283.059794451386,0.0416488188976378,0.039857217847769015,0.04075301837270341
2024-02-28 01:41:00,169.04358583218928,283.059794451386,0.04191128608923885,0.03948976377952756,0.040700524934383205
2024-02-28 03:41:21,169.04358583218928,283.059794451386,0.04191128608923885,0.03948976377952756,0.040700524934383205
2024-02-28 05:41:40,169.04358583218928,283.059794451386,0.04191128608923885,0.03948976377952756,0.040700524934383205
2024-02-28 07:42:00,169.04358583218928,283.059794451386,0.04191128608923885,0.03948976377952756,0.040700524934383205
2024-02-28 09:42:19,169.04358583218928,283.059794451386,0.04191128608923885,0.03948976377952756,0.040700524934383205
2024-02-28 11:42:43,162.53875319293655,280.99554614525425,0.04236692913385826,0.03955118110236221,0.04095905511811024
2024-02-28 13:43:03,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-28 15:43:25,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-28 17:43:47,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-28 19:44:09,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-28 21:44:31,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-28 23:44:51,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 01:45:11,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 03:45:34,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 05:45:56,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 07:46:18,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 09:46:41,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 11:47:04,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 13:47:27,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 15:47:54,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 17:48:17,162.53875319293655,280.99554614525425,0.04284619422572177,0.04102939632545932,0.041937795275590564
2024-02-29 19:48:40,162.53875319293655,280.99554614525425,0.04438425196850393,0.04372230971128608,0.04405328083989503
2024-02-29 21:49:02,162.53875319293655,280.99554614525425,0.04438425196850393,0.04372230971128608,0.04405328083989503
2024-02-29 23:49:26,162.53875319293655,280.99554614525425,0.044699212598425186,0.04387979002624671,0.04428950131233598
2024-03-01 01:49:46,162.53875319293655,280.99554614525425,0.04464671916010498,0.043538582677165344,0.04409265091863519
2024-03-01 03:50:10,162.53875319293655,280.99554614525425,0.04464671916010498,0.043538582677165344,0.04409265091863519
2024-03-01 05:50:35,162.53875319293655,280.99554614525425,0.04464671916010498,0.043538582677165344,0.04409265091863519
2024-03-01 07:50:56,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 09:51:20,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 11:51:40,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 13:52:00,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 15:52:25,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 17:52:48,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 19:53:13,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 21:53:33,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-01 23:53:53,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 01:54:15,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 03:54:39,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 05:55:03,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 07:55:28,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 09:55:52,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 11:56:17,162.53875319293655,280.99554614525425,0.044462992125984244,0.04419475065616798,0.04432887139107613
2024-03-02 13:56:42,162.53875319293655,280.99554614525425,0.04421574803149606,0.0416015748031496,0.04290866141732284
2024-03-02 15:57:05,161.77622780138415,278.39085594204624,0.04421574803149606,0.0416015748031496,0.04290866141732284
2024-03-02 17:57:29,161.77622780138415,278.39085594204624,0.04421574803149606,0.0416015748031496,0.04290866141732284
