T1,T2,probMeas0Prep1,probMeas1Prep0,readout_error
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705843,0.5833333333333393,0.5714285714285636
0.40761988138871263,0.06136495144610521,0.3529411764705688,0.5833333333333393,0.4761904761904785
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5294117647058769,0.833333333333333,0.6904761904761703
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.5882352941176316,0.833333333333333,0.7380952380952128
0.3965009755544333,0.37785148849743644,0.647058823529405,0.9583333333333219,0.9047619047618882
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.49369148445862354,0.07228235926439064,0.647058823529405,0.5833333333333326,0.5952380952380851
0.4705363903329154,0.07228235926439064,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.5882352941176405,0.7083333333333326,0.7619047619047339
0.4705363903329154,0.3990445129032034,0.647058823529389,1.0,0.7619047619047339
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
0.33345841872464277,0.45129688397819123,0.7647058823529367,1.0,1.0
